source,product_id,name,brand,category,size_text,price_nis,unit_price_text,bulk_price_text,saving_text,badges,product_url,image_url,in_stock,raw_text,scraped_at
shufersal,4005808890507,קרם לחות רב שימושי 200מל,,shufersal store 003,200.00 100 מיליליטר,35.9,₪17.95/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005808890507",2026-06-28T19:58:35.956004+00:00
shufersal,4005808908585,דאו.ניוואה פאודר טאץ150מ,,shufersal store 003,150.00 100 מיליליטר,19.9,₪13.27/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005808908585",2026-06-28T19:58:35.956004+00:00
shufersal,4005900036476,"דאו.ניוואה רול און 50מ""ל",,shufersal store 003,50.00 100 מיליליטר,19.9,₪39.80/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900036476",2026-06-28T19:58:35.956004+00:00
shufersal,4005900036483,דאו.ניוואה בלק&וייט 150מ,,shufersal store 003,150.00 100 מיליליטר,19.9,₪13.27/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900036483",2026-06-28T19:58:35.956004+00:00
shufersal,4005900036506,דאו.ניוואה בלק&וויט רול,,shufersal store 003,50.00 100 מיליליטר,19.9,₪39.80/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900036506",2026-06-28T19:58:35.956004+00:00
shufersal,4005900485243,רול און דרי פרש לגבר 50,,shufersal store 003,50.00 100 מיליליטר,19.9,₪39.80/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900485243",2026-06-28T19:58:35.956004+00:00
shufersal,4005900513045,ניוואה דאודורנט  לגבר150,,shufersal store 003,150.00 100 מיליליטר,19.9,₪13.27/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900513045",2026-06-28T19:58:35.956004+00:00
shufersal,4005900547316,"דאו. ניוואה לאשה 150 מ""ל",,shufersal store 003,150.00 100 מיליליטר,19.9,₪13.27/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900547316",2026-06-28T19:58:35.956004+00:00
shufersal,4005900639554,דאו.רול און פרש נטורל50מ,,shufersal store 003,50.00 100 מיליליטר,19.9,₪39.80/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900639554",2026-06-28T19:58:35.956004+00:00
shufersal,4005900816108,ניוואה רולאון יבש לגבר50,,shufersal store 003,50.00 100 מיליליטר,19.9,₪39.80/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900816108",2026-06-28T19:58:35.956004+00:00
shufersal,4005900841148,גל גילוח ניוואה פרש200,,shufersal store 003,200.00 100 מיליליטר,19.9,₪9.95/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900841148",2026-06-28T19:58:35.956004+00:00
shufersal,4005900845702,"דאו.ניוואה פרש 50 מ""ל",,shufersal store 003,50.00 100 מיליליטר,19.9,₪39.80/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4005900845702",2026-06-28T19:58:35.956004+00:00
shufersal,4005900874931,"דאו.ניוואה דיפ ביט150מ""ל",,shufersal store 003,150.00 100 גרם,19.9,₪13.27/100 גרם,,,[],,,True,"shufersal store 003, item 4005900874931",2026-06-28T19:58:35.956004+00:00
shufersal,4006000086705,תחליב גוף ניוואה 500מל,,shufersal store 003,500.00 100 מיליליטר,29.9,₪5.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4006000086705",2026-06-28T19:58:35.956004+00:00
shufersal,4006000086767,ניוואה קרם גוף אלוורה500,,shufersal store 003,500.00 100 מיליליטר,29.9,₪5.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4006000086767",2026-06-28T19:58:35.956004+00:00
shufersal,4007745058804,מיונז אורגני340ג נטורפוד,,shufersal store 003,340.00 100 גרם,26.9,₪7.91/100 גרם,,,[],,,True,"shufersal store 003, item 4007745058804",2026-06-28T19:58:35.957003+00:00
shufersal,4007745058828,חרדל גרגרים אורגני 145ג,,shufersal store 003,145.00 100 גרם,15.9,₪10.97/100 גרם,,,[],,,True,"shufersal store 003, item 4007745058828",2026-06-28T19:58:35.957003+00:00
shufersal,4008287051032,בירה קרומבאכר פחית 500 מ,,shufersal store 003,500.00 100 מיליליטר,14.9,₪2.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4008287051032",2026-06-28T19:58:35.957003+00:00
shufersal,4008287058161,"בירה קרומבאכר 6*330 מ""ל",,shufersal store 003,1.98 1ליטר,47.4,₪23.94/1ליטר,,,[],,,True,"shufersal store 003, item 4008287058161",2026-06-28T19:58:35.957003+00:00
shufersal,4008287762020,בירה קרומבאכר חיטה בק500,,shufersal store 003,500.00 100 מיליליטר,14.9,₪2.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4008287762020",2026-06-28T19:58:35.957003+00:00
shufersal,4008287905786,בירה קרומבאכר חיטה פח500,,shufersal store 003,500.00 100 מיליליטר,14.9,₪2.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 4008287905786",2026-06-28T19:58:35.957003+00:00
shufersal,4008400170428,בונבונ.לב פררו רושה100ג,,shufersal store 003,100.00 100 גרם,22.9,₪22.90/100 גרם,,,[],,,True,"shufersal store 003, item 4008400170428",2026-06-28T19:58:35.957003+00:00
shufersal,4008400230726,ביצת הפתעה מקסי 100 גרם,,shufersal store 003,100.00 100 גרם,32.9,₪32.90/100 גרם,,,[],,,True,"shufersal store 003, item 4008400230726",2026-06-28T19:58:35.957003+00:00
shufersal,40084107,ביצת קינדר הפתעה 20 גרם,,shufersal store 003,20.00 100 גרם,8.5,₪42.50/100 גרם,,,[],,,True,"shufersal store 003, item 40084107",2026-06-28T19:58:35.957003+00:00
shufersal,4009300011040,תה ירוק תפוח 20יח*1.75גר,,shufersal store 003,35.00 100 גרם,21.9,₪62.57/100 גרם,,,[],,,True,"shufersal store 003, item 4009300011040",2026-06-28T19:58:35.957003+00:00
shufersal,4009300011958,פומפדור ניו יורק צאי20ש,,shufersal store 003,35.00 100 גרם,17.9,₪51.14/100 גרם,,,[],,,True,"shufersal store 003, item 4009300011958",2026-06-28T19:58:35.957003+00:00
shufersal,4009300053163,חליטת ורד בר היביסקוס20ש,,shufersal store 003,60.00 100 גרם,17.9,₪29.83/100 גרם,,,[],,,True,"shufersal store 003, item 4009300053163",2026-06-28T19:58:35.957003+00:00
shufersal,4009300522935,תה ירוק לימונית+לואיזה20,,shufersal store 003,30.00 100 גרם,21.9,₪73.00/100 גרם,,,[],,,True,"shufersal store 003, item 4009300522935",2026-06-28T19:58:35.957003+00:00
shufersal,4009300524588,חליטת פירות יער20שקיק*3ג,,shufersal store 003,60.00 100 גרם,17.9,₪29.83/100 גרם,,,[],,,True,"shufersal store 003, item 4009300524588",2026-06-28T19:58:35.957003+00:00
shufersal,4009300524625,תה צ'אי מאסלה20שק2*גר,,shufersal store 003,40.00 100 גרם,17.9,₪44.75/100 גרם,,,[],,,True,"shufersal store 003, item 4009300524625",2026-06-28T19:58:35.957003+00:00
